year_month,BDI_mean,BDI_std,BDI_month_end,BDI_max,BDI_min,BDI_momentum,Brent_USD_per_barrel,policy_rate,FAO_23012,FAO_23013,FAO_23014,BWA_FAO_CP_23012,BWA_FAO_CP_23013,BWA_FAO_CP_23014,KEN_FAO_CP_23012,KEN_FAO_CP_23013,KEN_FAO_CP_23014,NAM_FAO_CP_23012,NAM_FAO_CP_23013,NAM_FAO_CP_23014,ZAF_FAO_CP_23012,ZAF_FAO_CP_23013,ZAF_FAO_CP_23014,ZWE_FAO_CP_23012,ZWE_FAO_CP_23013,ZWE_FAO_CP_23014,BDI_mean_lag2,BDI_mean_lag3,BDI_mean_lag4,BDI_momentum_lag2,BDI_momentum_lag3,Brent_USD_per_barrel_lag1,Brent_USD_per_barrel_lag2,Brent_USD_per_barrel_lag3,policy_rate_lag6,policy_rate_lag12,ZAF_FAO_CP_23014_lag1,ZAF_FAO_CP_23014_lag2,FAO_23014_lag1,FAO_23014_lag2,FAO_23014_lag3,FAO_23014_lag12
2012-09,707.05,43.73782537370889,766.0,774.0,661.0,58.950000000000045,112.86,12.0,89.140703,92.22375,7.643159,89.140703,92.22375,7.643159,82.657309,75.527515,2.910029,87.914564,83.106834,9.053889,86.163845,83.657277,5.82878,101.560565,105.844965,4.878049,1056.4545454545455,937.421052631579,1103.695652173913,-159.4545454545455,66.57894736842104,113.36,102.62,95.16,12.0,12.0,4.972376,5.350554,7.792995,8.030709,7.805057,7.727273
2012-10,952.4347826086956,100.4860126344849,1026.0,1109.0,777.0,73.56521739130437,111.71,12.0,89.523636,92.781492,7.658198,89.523636,92.781492,7.658198,83.014739,75.699822,1.440047,88.74029,84.846226,9.818413,86.792778,85.673115,6.25,101.885559,106.196609,5.043478,758.9130434782609,1056.4545454545455,937.421052631579,-55.913043478260875,-159.4545454545455,112.86,113.36,102.62,12.0,12.0,5.82878,4.972376,7.643159,7.792995,8.030709,8.363636
2012-11,1024.6363636363637,63.72227348838192,1086.0,1104.0,916.0,61.36363636363626,109.06,12.0,90.403348,93.081021,7.439199,90.403348,93.081021,7.439199,83.55827,76.946932,1.732054,89.34311,85.938871,10.558149,86.950011,86.825022,7.104796,101.885559,106.548253,3.945111,707.05,758.9130434782609,1056.4545454545455,58.950000000000045,-55.913043478260875,111.71,112.86,113.36,12.0,12.0,6.25,5.82878,7.658198,7.643159,7.792995,8.582524
2012-12,855.6875,135.08995459816148,699.0,1077.0,699.0,-156.6875,109.49,12.0,90.682786,93.494163,7.225776,90.682786,93.494163,7.225776,84.137617,77.539473,1.726075,89.075239,85.062198,7.685921,87.264478,86.825022,6.537102,102.048056,106.724076,3.760684,952.4347826086956,707.05,758.9130434782609,73.56521739130437,58.950000000000045,109.06,111.71,112.86,12.0,12.0,7.104796,6.25,7.439199,7.658198,7.643159,9.01343
2013-01,770.5909090909091,43.63338508954233,760.0,838.0,698.0,-10.590909090909122,112.96,12.0,91.231313,94.000263,7.487894,91.231313,94.000263,7.487894,84.99303,78.503983,2.398595,89.915765,85.318406,7.50745,87.578944,87.544965,5.923345,102.210553,107.07572,3.747871,1024.6363636363637,952.4347826086956,707.05,61.36363636363626,73.56521739130437,109.49,109.06,111.71,12.0,12.0,6.537102,7.104796,7.225776,7.439199,7.658198,8.91433
2013-02,744.95,5.762629151424013,757.0,757.0,735.0,12.049999999999955,116.05,12.0,91.396905,94.403077,7.327384,91.396905,94.403077,7.327384,85.599919,79.51476,4.033481,90.282855,85.81281,6.989904,88.365111,87.112999,5.769231,103.185534,108.65812,4.745763,855.6875,1024.6363636363637,952.4347826086956,-156.6875,61.36363636363626,112.96,109.49,109.06,12.0,12.0,5.923345,6.537102,7.487894,7.225776,7.439199,8.928115
2013-03,876.1,51.12924798977587,910.0,935.0,776.0,33.89999999999998,108.47,12.0,91.893684,94.960819,7.156177,91.893684,94.960819,7.156177,86.460853,80.588819,2.926665,90.785946,86.219972,6.904982,89.465744,86.969011,5.410122,103.348031,109.009764,4.201681,770.5909090909091,855.6875,1024.6363636363637,-10.590909090909122,-156.6875,116.05,112.96,109.49,12.0,12.0,5.769231,5.923345,7.327384,7.487894,7.225776,8.786611
2013-04,874.0,11.471704319759999,863.0,896.0,856.0,-11.0,102.25,12.0,92.493958,95.270676,6.047367,92.493958,95.270676,6.047367,87.285195,82.077495,3.569745,91.081004,86.565339,6.788613,89.622977,87.400976,5.933682,103.185534,108.482298,3.52349,744.95,770.5909090909091,855.6875,12.049999999999955,-10.590909090909122,108.47,116.05,112.96,12.0,12.0,5.410122,5.769231,7.156177,7.327384,7.487894,7.661839
2013-05,851.3809523809524,28.295717326967054,809.0,892.0,809.0,-42.38095238095241,102.56,12.0,92.773396,95.570205,5.543515,92.773396,95.570205,5.543515,87.438772,82.49201,4.278475,91.212584,86.766942,6.998136,89.465744,87.400976,5.933682,103.023037,108.130653,3.535354,876.1,744.95,770.5909090909091,33.89999999999998,12.049999999999955,102.25,108.47,116.05,12.0,12.0,5.933682,5.410122,6.047367,7.156177,7.327384,7.610163
2013-06,940.5,129.6560226542767,1171.0,1171.0,801.0,230.5,102.92,12.0,92.990737,95.725133,5.007931,92.990737,95.725133,5.007931,87.482952,82.639161,6.497205,91.439501,87.036006,8.209096,89.622977,87.400976,6.304729,102.860541,107.779009,2.852349,874.0,876.1,744.95,-11.0,33.89999999999998,102.56,102.25,108.47,12.0,12.0,5.933682,5.933682,5.543515,6.047367,7.156177,7.805057
2013-07,1123.1304347826087,32.077044110910336,1062.0,1179.0,1062.0,-61.130434782608745,107.93,12.0,93.15633,95.828419,4.65877,93.15633,95.828419,4.65877,87.656355,82.558694,8.437078,92.073841,87.10083,6.361551,90.566377,87.688953,6.654991,102.535547,106.548253,1.677852,851.3809523809524,874.0,876.1,-42.38095238095241,-11.0,102.92,102.56,102.25,12.0,12.0,6.304729,5.933682,5.007931,5.543515,6.047367,8.030709
2013-08,1088.095238095238,59.46755818251217,1132.0,1169.0,996.0,43.904761904761926,111.28,12.0,93.37367,96.17959,4.699798,93.37367,96.17959,4.699798,87.922614,82.639159,9.735322,92.435153,87.681569,7.238358,90.880844,88.120918,7.368421,102.37305,105.669142,1.008403,940.5,851.3809523809524,874.0,230.5,-42.38095238095241,107.93,102.92,102.56,12.0,12.0,6.654991,6.304729,4.65877,5.007931,5.543515,7.792995
2013-09,1680.5238095238096,318.4343918372541,2003.0,2127.0,1139.0,322.47619047619037,111.6,12.0,93.60136,96.530761,4.670176,93.60136,96.530761,4.670176,89.507505,85.006921,12.55093,92.700448,88.064823,5.965802,91.352544,88.84086,6.196213,102.37305,105.49332,-0.332226,1123.1304347826087,940.5,851.3809523809524,-61.130434782608745,230.5,111.28,107.93,102.92,12.0,12.0,7.368421,6.654991,4.699798,4.65877,5.007931,7.643159
2013-10,1883.1739130434783,202.0473959189486,1504.0,2146.0,1484.0,-379.17391304347825,109.08,12.0,93.818701,96.788975,4.31927,93.818701,96.788975,4.31927,89.460724,84.806284,12.029701,93.062155,88.944679,4.830448,91.509777,89.560803,4.537815,102.37305,105.49332,-0.662252,1088.095238095238,1123.1304347826087,940.5,43.904761904761926,-61.130434782608745,111.6,111.28,107.93,12.0,12.0,6.196213,7.368421,4.670176,4.699798,4.65877,7.658198
2013-11,1558.857142857143,80.93904231845454,1821.0,1821.0,1483.0,262.1428571428571,107.79,12.0,94.149887,97.047189,4.260985,94.149887,97.047189,4.260985,89.706439,85.1469,10.656654,93.30238,89.620137,4.283587,91.66701,90.280745,3.9801,102.535547,104.790031,-1.650165,1680.5238095238096,1088.095238095238,1123.1304347826087,322.47619047619037,43.904761904761926,109.08,111.6,111.28,12.0,12.0,4.537815,6.196213,4.31927,4.670176,4.699798,7.439199
2013-12,2178.0588235294117,136.49014185474874,2277.0,2337.0,1865.0,98.94117647058829,110.76,12.0,94.418975,97.140146,3.899691,94.418975,97.140146,3.899691,90.152199,85.612073,10.410955,93.434145,90.237261,6.083857,91.824243,90.280745,3.9801,102.37305,104.438387,-2.14168,1883.1739130434783,1680.5238095238096,1088.095238095238,-379.17391304347825,322.47619047619037,107.79,109.08,111.6,12.0,12.0,3.9801,4.537815,4.260985,4.31927,4.670176,7.225776
2014-01,1472.409090909091,306.35594907307984,1110.0,2113.0,1110.0,-362.409090909091,108.12,12.0,95.195192,97.398361,3.614987,95.195192,97.398361,3.614987,91.122194,86.465947,10.142114,94.310792,91.289999,6.999184,92.453177,91.864617,4.934211,102.535547,104.965854,-1.970443,1558.857142857143,1883.1739130434783,1680.5238095238096,262.1428571428571,-379.17391304347825,110.76,107.79,109.08,12.0,12.0,3.9801,3.9801,3.899691,4.260985,4.31927,7.487894
2014-02,1139.85,57.501739104134806,1258.0,1258.0,1084.0,118.15000000000009,108.9,12.0,95.629873,97.749532,3.544858,95.629873,97.749532,3.544858,91.468702,86.779662,9.136545,94.954751,91.999659,7.209702,93.55381,92.296583,5.950413,102.698044,105.141676,-3.236246,2178.0588235294117,1558.857142857143,1883.1739130434783,98.94117647058829,262.1428571428571,108.12,110.76,107.79,12.0,12.0,4.934211,3.9801,3.614987,3.899691,4.260985,7.327384
2014-03,1484.142857142857,98.26102264595343,1362.0,1621.0,1276.0,-122.14285714285711,107.48,12.0,95.961058,98.007746,3.208614,95.961058,98.007746,3.208614,91.880099,87.267179,8.286955,95.539062,93.628138,8.59217,94.654443,93.736467,7.781457,102.37305,104.965854,-3.709677,1472.409090909091,2178.0588235294117,1558.857142857143,-362.409090909091,98.94117647058829,108.9,108.12,110.76,12.0,12.0,5.950413,4.934211,3.544858,3.614987,3.899691,7.156177
2014-04,1045.35,126.66710410820123,943.0,1316.0,930.0,-102.34999999999991,107.76,12.0,96.726925,98.358917,3.241544,96.726925,98.358917,3.241544,92.878297,88.714342,8.086074,96.455378,94.279545,8.911426,95.283376,95.032363,8.731466,103.023037,104.438387,-3.727715,1139.85,1472.409090909091,2178.0588235294117,118.15000000000009,-362.409090909091,107.48,108.9,108.12,12.0,12.0,7.781457,5.950413,3.208614,3.544858,3.614987,6.047367
2014-05,992.6666666666666,28.44878439113586,934.0,1027.0,934.0,-58.66666666666663,109.54,12.0,96.954616,98.617131,3.188155,96.954616,98.617131,3.188155,93.820432,89.823203,8.887154,96.742577,95.350604,9.892779,95.440609,95.752305,9.555189,102.860541,104.086743,-3.739837,1484.142857142857,1139.85,1472.409090909091,-122.14285714285711,118.15000000000009,107.76,107.48,108.9,12.0,12.0,8.731466,7.781457,3.241544,3.208614,3.544858,5.543515
2014-06,911.5714285714286,57.44264219947698,850.0,1004.0,824.0,-61.571428571428555,111.8,12.0,97.223704,98.77206,3.182995,97.223704,98.77206,3.182995,93.95037,89.589041,8.409911,97.034639,95.808764,10.079457,95.755076,95.896293,9.719934,102.860541,104.086743,-3.425775,1045.35,1484.142857142857,1139.85,-102.34999999999991,-122.14285714285711,109.54,107.76,107.48,12.0,12.0,9.555189,8.731466,3.188155,3.241544,3.208614,5.007931
2014-07,795.5652173913044,67.21662814225525,755.0,894.0,723.0,-40.56521739130437,106.77,12.0,97.337549,98.916659,3.222677,97.337549,98.916659,3.222677,94.38098,90.037347,9.058589,97.195964,94.910209,8.965907,96.541242,95.752305,9.195402,102.860541,103.559276,-2.805281,992.6666666666666,1045.35,1484.142857142857,-58.66666666666663,-102.34999999999991,111.8,109.54,107.76,12.0,12.0,9.719934,9.555189,3.182995,3.188155,3.241544,4.65877
2014-08,937.1,149.7393876390789,1147.0,1147.0,751.0,209.89999999999998,101.61,12.0,97.606637,98.968302,2.899485,97.606637,98.968302,2.899485,95.272032,91.60879,10.853971,97.439992,95.197141,8.571439,96.855709,96.472247,9.477124,102.535547,102.680165,-2.828619,911.5714285714286,992.6666666666666,1045.35,-61.571428571428555,-58.66666666666663,106.77,111.8,109.54,12.0,12.0,9.195402,9.719934,3.222677,3.182995,3.188155,4.699798
2014-09,1122.7272727272727,53.17104638015098,1063.0,1197.0,1038.0,-59.72727272727275,97.09,12.0,97.77223,99.123231,2.685641,97.77223,99.123231,2.685641,95.412472,92.143586,8.395393,97.59371,95.42699,8.35994,96.855709,96.472247,8.589951,102.535547,102.328521,-3.0,795.5652173913044,911.5714285714286,992.6666666666666,-40.56521739130437,-61.571428571428555,101.61,106.77,111.8,12.0,12.0,9.477124,9.195402,2.899485,3.222677,3.182995,4.670176
2014-10,1100.9565217391305,173.66830407963684,1428.0,1428.0,930.0,327.0434782608695,87.43,12.0,97.886075,99.226516,2.518408,97.886075,99.226516,2.518408,95.209233,91.730456,8.164692,97.710384,95.578833,7.458742,97.012942,96.472247,7.717042,102.37305,102.152698,-3.166667,937.1,795.5652173913044,911.5714285714286,209.89999999999998,-40.56521739130437,97.09,101.61,106.77,12.0,12.0,8.589951,9.477124,2.685641,2.899485,3.222677,4.31927
2014-11,1332.15,93.46278460041282,1153.0,1484.0,1153.0,-179.1500000000001,79.44,12.0,98.165513,99.474402,2.501064,98.165513,99.474402,2.501064,95.166216,91.56579,7.538606,97.929002,96.096,7.225902,97.012942,96.904212,7.336523,101.723062,101.976876,-2.684564,1122.7272727272727,937.1,795.5652173913044,-59.72727272727275,209.89999999999998,87.43,97.09,101.61,12.0,12.0,7.717042,8.589951,2.518408,2.685641,2.899485,4.260985
2014-12,909.6111111111111,115.69541090542518,782.0,1137.0,782.0,-127.61111111111109,62.34,12.0,97.937823,99.62933,2.562467,97.937823,99.62933,2.562467,95.578348,92.213176,7.710481,97.763725,96.58445,7.033889,96.855709,96.616236,7.017544,101.560565,101.625232,-2.693603,1100.9565217391305,1122.7272727272727,937.1,327.0434782608695,-59.72727272727275,79.44,87.43,97.09,12.0,12.0,7.336523,7.717042,2.501064,2.518408,2.685641,3.899691
2015-01,725.1904761904761,44.567498300464415,608.0,771.0,608.0,-117.19047619047615,47.76,12.0,98.71404,99.62933,2.290562,98.71404,99.62933,2.290562,96.157799,93.101516,7.674199,98.518149,97.221561,6.497494,96.698475,97.480166,6.112853,101.235571,101.976876,-2.847571,1332.15,1100.9565217391305,1122.7272727272727,-179.1500000000001,327.0434782608695,62.34,79.44,87.43,12.0,12.0,7.017544,7.336523,2.562467,2.501064,2.518408,3.614987
2015-02,542.4444444444445,23.993190755178393,540.0,590.0,509.0,-2.444444444444457,58.1,12.0,98.331106,99.835902,2.134404,98.331106,99.835902,2.134404,96.598536,94.326158,8.696157,98.352608,98.062113,6.589649,97.327409,97.912131,6.084243,101.235571,102.152698,-2.842809,909.6111111111111,1332.15,1100.9565217391305,-127.61111111111109,-179.1500000000001,47.76,62.34,79.44,12.0,12.0,6.112853,7.017544,2.290562,2.562467,2.501064,3.544858
2015-03,575.9545454545455,17.605403047082365,602.0,602.0,548.0,26.045454545454504,55.89,12.0,98.651942,99.835902,1.865318,98.651942,99.835902,1.865318,97.679681,96.827732,10.955497,98.789346,98.773853,5.495907,98.585275,98.632074,5.222734,101.235571,101.976876,-2.847571,725.1904761904761,909.6111111111111,1332.15,-117.19047619047615,-127.61111111111109,58.1,47.76,62.34,12.0,12.0,6.084243,6.112853,2.134404,2.290562,2.562467,3.208614
2015-04,591.35,8.474574977698413,591.0,601.0,578.0,-0.35000000000002274,59.52,12.0,99.697247,99.835902,1.501628,99.697247,99.835902,1.501628,99.456056,100.619416,13.41956,99.281816,99.167177,5.184191,99.528675,99.208027,4.393939,100.26059,101.44941,-2.861953,542.4444444444445,725.1904761904761,909.6111111111111,-2.444444444444457,-117.19047619047615,55.89,58.1,47.76,12.0,12.0,5.222734,6.084243,1.865318,2.134404,2.290562,3.241544
2015-05,597.0,22.360679774997937,589.0,637.0,573.0,-8.0,64.08,12.0,99.86284,99.887545,1.288228,99.86284,99.887545,1.288228,100.263556,101.682715,13.203172,99.65156,99.617657,4.475119,99.685908,99.783981,4.210526,100.098093,101.097765,-2.871622,575.9545454545455,542.4444444444445,725.1904761904761,26.045454545454504,-2.444444444444457,59.52,55.89,58.1,12.0,12.0,4.393939,5.222734,1.501628,1.865318,2.134404,3.188155
2015-06,699.0454545454545,93.37098421158848,800.0,829.0,589.0,100.9545454545455,61.48,12.0,100.256123,99.784259,1.024783,100.256123,99.784259,1.024783,100.558615,101.580835,13.385336,99.990365,99.75326,4.117052,100.157608,99.783981,4.054054,99.935596,100.570299,-3.378378,591.35,575.9545454545455,542.4444444444445,-0.35000000000002274,26.045454545454504,64.08,59.52,55.89,12.0,12.0,4.210526,4.393939,1.288228,1.501628,1.865318,3.182995
2015-07,975.3478260869565,128.10422202099645,1131.0,1131.0,794.0,155.6521739130435,56.56,12.0,100.359619,99.887545,0.981518,100.359619,99.887545,0.981518,100.630721,100.968493,12.140679,100.387203,99.934346,5.293568,101.101008,99.783981,4.210526,99.935596,99.691188,-3.735144,597.0,591.35,575.9545454545455,-8.0,-0.35000000000002274,61.48,64.08,59.52,12.0,12.0,4.054054,4.210526,1.024783,1.288228,1.501628,3.222677
2015-08,1065.55,108.14633117849351,903.0,1222.0,903.0,-162.54999999999995,46.52,12.0,100.525211,100.042473,1.085368,100.525211,100.042473,1.085368,100.837906,100.703442,9.927707,100.70495,100.445123,5.512752,101.101008,100.503923,4.179104,99.610602,98.987899,-3.59589,699.0454545454545,597.0,591.35,100.9545454545455,-8.0,56.56,61.48,64.08,12.0,12.0,4.210526,4.054054,0.981518,1.024783,1.288228,2.899485
2015-09,888.6818181818181,51.02416454941101,900.0,978.0,802.0,11.31818181818187,47.62,12.0,100.690804,100.187073,1.073252,100.690804,100.187073,1.073252,101.105731,101.184752,9.81204,100.837315,100.880078,5.714409,101.101008,100.647912,4.328358,99.285609,98.460432,-3.780069,975.3478260869565,699.0454545454545,597.0,155.6521739130435,100.9545454545455,46.52,56.56,61.48,12.0,12.0,4.179104,4.210526,1.085368,0.981518,1.024783,2.685641
2015-10,793.0,52.52935687149934,721.0,889.0,721.0,-72.0,48.43,12.0,100.970242,100.393644,1.176226,100.970242,100.393644,1.176226,101.608609,102.072152,11.274004,100.999887,101.650073,6.352075,101.415474,101.367854,5.074627,98.960615,97.932966,-4.130809,1065.55,975.3478260869565,699.0454545454545,-162.54999999999995,155.6521739130435,47.62,46.52,56.56,12.0,12.0,4.328358,4.179104,1.073252,1.085368,0.981518,2.518408
2015-11,582.2380952380952,59.15987217861849,584.0,706.0,498.0,1.761904761904816,44.27,12.0,101.02199,100.342001,0.872184,101.02199,100.342001,0.872184,102.135072,103.170575,12.673713,101.172799,102.387582,6.547185,101.572708,102.231784,5.497771,99.123112,98.108788,-3.793103,888.6818181818181,1065.55,975.3478260869565,11.31818181818187,-162.54999999999995,48.43,47.62,46.52,12.0,12.0,5.074627,4.328358,1.176226,1.073252,1.085368,2.501064
2015-12,519.1666666666666,44.91462489447916,478.0,598.0,471.0,-41.16666666666663,38.01,12.0,100.970242,100.342001,0.715322,100.970242,100.342001,0.715322,103.231327,104.438893,13.258103,101.377295,102.24893,5.864796,101.887174,102.807738,6.408346,99.123112,97.757143,-3.806228,793.0,888.6818181818181,1065.55,-72.0,11.31818181818187,44.27,48.43,47.62,12.0,12.0,5.497771,5.074627,0.872184,1.176226,1.073252,2.562467
2016-01,386.3,48.50187191178678,317.0,473.0,317.0,-69.30000000000001,30.7,12.0,101.353176,100.796458,1.17147,101.353176,100.796458,1.17147,103.636514,104.931799,12.706863,103.778696,103.171547,6.120027,102.673341,104.535599,7.237814,99.123112,97.932966,-3.965517,582.2380952380952,793.0,888.6818181818181,1.761904761904816,-72.0,38.01,44.27,48.43,12.0,12.0,6.408346,5.497771,0.715322,0.872184,1.176226,2.290562
2016-02,306.9047619047619,13.144979124763783,329.0,329.0,290.0,22.095238095238074,32.18,12.0,101.291078,101.405843,1.572522,101.291078,101.405843,1.572522,103.202707,104.485058,10.769972,104.395931,105.152988,7.231003,104.08844,107.127391,9.411765,98.960615,97.932966,-4.130809,519.1666666666666,582.2380952380952,793.0,-41.16666666666663,1.761904761904816,30.7,38.01,44.27,12.0,12.0,7.237814,6.408346,1.17147,0.715322,0.872184,2.134404
2016-03,383.3333333333333,27.013576833387532,429.0,429.0,332.0,45.666666666666686,38.21,12.0,101.684361,101.7157,1.882888,101.684361,101.7157,1.882888,103.982687,105.939055,9.409829,105.206764,108.377746,9.723113,105.03184,109.143229,10.656934,98.798118,97.757143,-4.137931,386.3,519.1666666666666,582.2380952380952,-69.30000000000001,-41.16666666666663,32.18,30.7,38.01,12.0,12.0,9.411765,7.237814,1.572522,1.17147,0.715322,1.865318
2016-04,607.4761904761905,88.90197919485205,703.0,715.0,450.0,95.52380952380952,41.58,12.0,102.543374,102.511,2.679495,102.543374,102.511,2.679495,104.701968,107.501792,6.840008,105.839198,110.121522,11.046341,105.97524,111.447044,12.33672,98.635621,97.405499,-3.986135,306.9047619047619,386.3,519.1666666666666,22.095238095238074,-69.30000000000001,38.21,32.18,30.7,12.0,12.0,10.656934,9.411765,1.882888,1.572522,1.17147,1.501628
2016-05,619.9,25.210482364537043,612.0,682.0,579.0,-7.899999999999977,46.74,12.0,102.677919,102.603957,2.719471,102.677919,102.603957,2.719471,105.279235,108.381243,6.587677,106.37365,111.729197,12.158025,106.132473,111.735021,11.976912,98.310627,96.878032,-4.173913,383.3333333333333,306.9047619047619,386.3,45.666666666666686,22.095238095238074,41.58,38.21,32.18,12.0,12.0,12.33672,10.656934,2.679495,1.882888,1.572522,1.288228
2016-06,607.8636363636364,18.114176123229452,660.0,660.0,580.0,52.136363636363626,48.25,12.0,102.895259,102.325086,2.54632,102.895259,102.325086,2.54632,106.389016,110.612932,8.891537,106.721043,111.031687,11.306324,106.761406,111.735021,11.976912,98.635621,96.526388,-4.020979,607.4761904761905,383.3333333333333,306.9047619047619,95.52380952380952,45.666666666666686,46.74,41.58,38.21,12.0,12.0,11.976912,12.33672,2.719471,2.679495,1.882888,1.024783
2016-07,707.4285714285714,26.759244063634227,656.0,748.0,656.0,-51.428571428571445,44.95,12.0,103.050502,102.572971,2.68845,103.050502,102.572971,2.68845,107.066887,111.850218,10.777348,107.406923,112.163014,12.236703,107.704806,112.310974,12.554113,98.310627,95.998921,-3.703704,619.9,607.4761904761905,383.3333333333333,-7.899999999999977,95.52380952380952,48.25,46.74,41.58,12.0,12.0,11.976912,11.976912,2.54632,2.719471,2.679495,0.981518
2016-08,672.9090909090909,30.480140436667313,711.0,720.0,631.0,38.09090909090912,45.84,12.0,103.216095,102.934471,2.89077,103.216095,102.934471,2.89077,107.1462,111.633061,10.853272,107.585073,111.967371,11.471187,107.547573,113.318893,12.750716,98.310627,95.647277,-3.374778,607.8636363636364,619.9,607.4761904761905,52.136363636363626,-7.899999999999977,44.95,48.25,46.74,12.0,12.0,12.554113,11.976912,2.68845,2.54632,2.719471,1.085368
2016-09,827.7727272727273,77.33595961356308,875.0,941.0,712.0,47.22727272727275,46.57,12.0,103.495533,103.285642,3.092784,103.495533,103.285642,3.092784,107.515433,112.251405,10.937076,107.798854,112.93708,11.951817,107.704806,113.462882,12.732475,97.985633,95.647277,-2.857143,707.4285714285714,607.8636363636364,619.9,-51.428571428571445,52.136363636363626,45.84,44.95,48.25,12.0,12.0,12.750716,12.554113,2.89077,2.68845,2.54632,1.073252
2016-10,868.4761904761905,38.97129590816696,857.0,922.0,798.0,-11.476190476190482,49.52,12.0,103.702524,103.667799,3.261317,103.702524,103.667799,3.261317,108.184969,113.332912,11.032157,108.330633,113.564839,11.721356,108.176506,114.326812,12.784091,98.14813,95.998921,-1.974865,672.9090909090909,707.4285714285714,607.8636363636364,38.09090909090912,-51.428571428571445,46.57,45.84,44.95,12.0,12.0,12.732475,12.750716,3.092784,2.89077,2.68845,1.176226
2016-11,1071.8181818181818,156.8355633757661,1204.0,1257.0,834.0,132.18181818181824,44.73,12.0,103.909515,104.184227,3.82913,103.909515,104.184227,3.82913,108.955478,114.656475,11.132922,108.598174,114.266276,11.601694,108.648206,114.902766,12.394366,98.14813,96.526388,-1.612903,827.7727272727273,672.9090909090909,707.4285714285714,47.22727272727275,38.09090909090912,49.52,46.57,45.84,12.0,12.0,12.784091,12.732475,3.261317,3.092784,2.89077,0.872184
2016-12,1049.5294117647059,110.28605852909206,961.0,1198.0,914.0,-88.52941176470586,53.31,12.0,104.013011,104.318499,3.962944,104.013011,104.318499,3.962944,109.786108,116.160845,11.223742,108.775601,114.988466,12.459334,108.962672,115.910685,12.745098,98.14813,96.878032,-0.899281,868.4761904761905,827.7727272727273,672.9090909090909,-11.476190476190482,47.22727272727275,44.73,49.52,46.57,12.0,12.0,12.394366,12.784091,3.82913,3.261317,3.092784,0.715322
2017-01,907.1428571428571,52.27646288176516,800.0,983.0,800.0,-107.14285714285711,54.58,12.0,104.530489,105.248069,4.416436,104.530489,105.248069,4.416436,110.883813,118.09099,12.540708,112.286795,116.835519,13.243934,109.748839,117.638546,12.534435,98.473124,97.757143,-0.179533,1071.8181818181818,868.4761904761905,827.7727272727273,132.18181818181824,-11.476190476190482,53.31,44.73,49.52,12.0,12.0,12.745098,12.394366,3.962944,3.82913,3.261317,1.17147
2017-02,759.45,65.12374859894767,859.0,878.0,685.0,99.54999999999995,54.87,12.0,104.73748,105.661212,4.196374,104.73748,105.661212,4.196374,112.79381,121.730132,16.504823,112.489156,117.081753,11.344201,110.849472,118.358488,10.483871,98.960615,99.163721,1.256732,1049.5294117647059,1071.8181818181818,868.4761904761905,-88.52941176470586,132.18181818181824,54.58,53.31,44.73,12.0,12.0,12.534435,12.745098,4.416436,3.962944,3.82913,1.572522
2017-03,1141.391304347826,136.30805323051922,1297.0,1338.0,871.0,155.608695652174,51.59,12.0,105.254957,106.17764,4.386677,105.254957,106.17764,4.386677,114.67302,125.597199,18.556088,112.621624,116.330686,7.338167,111.478405,118.934442,8.970976,98.960615,98.987899,1.258993,907.1428571428571,1049.5294117647059,1071.8181818181818,-107.14285714285711,-88.52941176470586,54.87,54.58,53.31,12.0,12.0,10.483871,12.534435,4.196374,4.416436,3.962944,1.882888
2017-04,1221.8333333333333,58.637721246149894,1109.0,1296.0,1109.0,-112.83333333333326,52.31,12.0,106.082922,106.487497,3.879093,106.082922,106.487497,3.879093,116.721269,130.060276,20.984286,112.914536,116.492871,5.785744,111.635638,118.790454,6.589147,99.123112,98.636254,1.263538,759.45,907.1428571428571,1049.5294117647059,99.54999999999995,-107.14285714285711,51.59,54.87,54.58,12.0,12.0,8.970976,10.483871,4.386677,4.196374,4.416436,2.679495
2017-05,973.1428571428571,47.984670171092816,878.0,1073.0,878.0,-95.14285714285711,50.33,12.0,106.289913,106.797354,4.086974,106.289913,106.797354,4.086974,117.592508,131.704737,21.519862,113.054839,115.9022,3.734926,111.792872,119.366407,6.829897,99.123112,98.636254,1.814882,1141.391304347826,759.45,907.1428571428571,155.608695652174,99.54999999999995,52.31,51.59,54.87,12.0,12.0,6.589147,8.970976,3.879093,4.386677,4.196374,2.719471
2017-06,860.2272727272727,31.40659897019194,901.0,929.0,818.0,40.77272727272725,46.37,12.0,106.496904,106.694068,4.269708,106.496904,106.694068,4.269708,116.183544,128.101772,15.810845,113.210756,116.139596,4.600407,112.107338,119.366407,6.829897,98.798118,98.28461,1.821494,1221.8333333333333,1141.391304347826,759.45,-112.83333333333326,155.608695652174,50.33,52.31,51.59,12.0,12.0,6.829897,6.589147,4.086974,3.879093,4.386677,2.54632
2017-07,906.047619047619,56.06913249772654,946.0,980.0,820.0,39.95238095238096,48.48,12.0,106.600399,107.003925,4.319807,106.600399,107.003925,4.319807,115.063281,125.481947,12.187486,113.255995,116.952617,4.270216,112.264572,119.510396,6.410256,98.473124,97.932966,2.014652,973.1428571428571,1221.8333333333333,1141.391304347826,-95.14285714285711,-112.83333333333326,46.37,50.33,52.31,12.0,12.0,6.829897,6.829897,4.269708,4.086974,3.879093,2.68845
